Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE-Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,anomaly
82019780,705086,,0,0,0,0,F,,708,708.0,Z001,Y9,0,0,1,E15,2100,,5300094064.0,0.0,1,42,070500000,ST,0
34573600UB,704276,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,2000,,5300082944.0,0.0,1,42,10401000,ST,0
01554002,711636,,0,0,0,0,F,,211,211.0,Z001,Z2,0,0,1,,2100,,5300188315.0,0.0,1,35,010502000,ST,0
33842700UB,704926,,0,0,0,0,F,,223,223.0,Z001,Z6,0,0,100,,2000,,5300091538.0,0.0,1,42,010401000,ST,0
23923303,704926,,0,0,0,0,F,,723,723.0,Z001,Z2,1290,54792,100,,2000,,5300161709.0,0.0,1,42,010201000,ST,0
00360735,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,960,2299,100,E11,2000,,5300120929.0,0.0,1,21,140100000,ST,0
00311121,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y2,0,0,1,E14,3000,3000.0,5300086893.0,0.0,1,266,30100000,ST,0
04003696,701348,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1000,,2000,,5300142721.0,0.0,1,49,140200000,ST,0
95193649,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300313667.0,0.0,1,999,60100000,ST,0
24760506,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Y3,0,0,1,E13,3000,3000.0,5300253529.0,0.0,1,999,10102000,ST,0
60046698,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,0,0,100,E15,2100,,5300409838.0,0.0,1,56,060100000,ST,0
00300302,2000,,0,0,0,0,F,40.0,219,219.0,Z012,Z1,0,0,1,,3000,3000.0,5300207435.0,0.0,1,28,130700000,ST,0
60091107,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300476947.0,0.0,1,10,010302000,ST,0
00260024,701265,,0,0,0,0,F,,264,264.0,Z011,Y4,0,0,100,E11,2000,,5300011067.0,0.0,1,14,090300000,ST,0
01187410UB,704276,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,100,E14,2000,,5300151487.0,0.0,1,42,010401000,ST,0
95194468,702225,,0,0,0,0,F,,213,213.0,Z004,TB,320,53508,1,,3000,,5300194754.0,3.0,1,63,550100000,ST,0
27030700UB,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,1,,3000,3000.0,5300260610.0,0.0,1,56,10402000,ST,0
60025710,700417,,0,0,0,0,F,,707,707.0,Z003,Y4,0,0,100,E13,2100,,5300419288.0,0.0,1,14,140000000,ST,0
31083801,2000,,0,0,0,0,F,40.0,233,233.0,Z012,Y3,0,0,100,E11,3000,3000.0,5300270926.0,0.0,1,35,60100000,ST,0
60014345,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,0,0,100,E11,2100,,5300389529.0,0.0,1,14,520100000,ST,0
60058444,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300429206.0,0.0,1,42,010401000,ST,0
04004921,706854,,0,0,0,0,F,,206,206.0,Z001,Z7,3983000,12627,1000,,2000,,5300107970.0,0.0,1,42,100300000,MM,1
30020818,1900,,0,0,0,0,F,,272,272.0,Z012,Y4,0,0,1,E11,3000,,5300109075.0,0.0,1,7,010102000,ST,0
60018318,708038,,0,0,0,0,F,,215,215.0,Z001,Y6,110,254814,1,E11,3000,,5300368963.0,0.0,1,84,080100000,ST,0
80910334,2000,,0,0,0,0,F,40.0,272,272.0,Z012,Z1,0,0,100,,3000,3000.0,5300297768.0,0.0,1,21,520100000,ST,0
31267003UB,715646,,0,0,0,0,F,,228,228.0,Z010,Y2,0,0,100,E13,2100,,5300501671.0,0.0,1,28,10102000,ST,0
60116074,701230,,0,0,0,0,F,,215,215.0,Z001,Z0,1000,920,1,,2000,,5300533238.0,0.0,1,14,080600000,M,0
01508402,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,3470,16309,100,,2100,,5300079848.0,0.0,1,28,010502000,ST,0
33353201,2000,,0,0,0,0,F,40.0,233,233.0,Z012,Y2,0,0,1,E11,3000,3000.0,5300274203.0,0.0,1,35,10103000,ST,0
28140903,700000,,0,0,0,0,F,,723,723.0,Z001,X3,30,6812,100,E20,2000,,5300095268.0,0.0,1,28,010102000,ST,0
00360807,700020,,0,0,0,0,F,,208,208.0,Z011,X4,9550,41865,100,E20,3000,,5300094394.0,0.0,1,12,140100000,ST,0
00370597,700020,,0,0,0,0,F,,708,708.0,Z011,X4,0,0,100,E20,2000,,5300059830.0,0.0,1,13,140100000,ST,0
00340037,702424,,0,0,0,0,F,40.0,215,215.0,Z001,Z1,0,0,1000,,2100,,5300008354.0,0.0,1,3,080100000,MM,0
24892031,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300255095.0,0.0,1,999,010102000,ST,0
00364218,700020,5500002557.0,10,4,4,60,F,,708,708.0,Z011,X4,3800,3144,100,E20,2100,,5300355337.0,0.0,1,4,140100000,ST,0
28121000,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z4,30,40094,1,,3000,3000.0,5300198791.0,0.0,1,42,010402000,ST,0
60007772,700000,,0,0,0,0,F,,223,223.0,Z001,V3,0,0,1,E19,2100,,5300350918.0,0.0,1,35,10102000,ST,0
04000336,700020,,0,0,0,0,F,,208,208.0,Z011,X4,1030,768,100,E20,2100,,5300111796.0,0.0,1,13,140100000,ST,0
00350047,700020,,0,0,0,0,F,,708,708.0,Z011,X4,0,0,100,E20,2100,,5300064088.0,0.0,1,12,140200000,ST,0
60071466,715646,,0,0,0,0,F,,228,228.0,Z010,Y3,0,0,100,E11,2000,,5300468023.0,0.0,1,28,10102000,ST,0
24414400UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Y9,0,0,1,E13,3000,3000.0,5300246571.0,0.0,1,42,10401000,ST,0
95165101,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300181036.0,0.0,1,42,010401000,ST,0
23272900,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300197545.0,0.0,1,42,010403000,ST,0
23064402,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Y2,0,0,1,E11,3000,3000.0,5300230186.0,0.0,1,28,60100000,ST,0
00370061,700020,,0,0,0,0,F,,708,708.0,Z011,X4,0,0,100,E20,2100,,5300020431.0,0.0,1,21,140700000,ST,0
04002521,706897,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,2100,,5300118217.0,0.0,1,21,140100000,ST,1
00341517,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300139306.0,0.0,1,5,080300000,ST,0
00170152,2100,,0,0,0,0,F,41.0,203,203.0,Z010,Y5,0,0,1,E13,2000,3000.0,5300504266.0,0.0,1,2,050100000,ST,0
60067945,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300442691.0,0.0,1,70,010102000,ST,0
23010600UB,704276,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,2100,,5300140495.0,0.0,1,42,10401000,ST,0
60017712,707145,,0,0,0,0,F,,233,233.0,Z008,Y2,0,0,100,E13,2000,,5300366947.0,0.0,1,7,110400000,ST,0
01551003UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2100,,5300030875.0,0.0,1,28,10102000,ST,0
30086800,1900,,0,0,0,0,F,,272,272.0,Z012,Y4,30,29081,1,E11,3000,,5300108898.0,0.0,1,33,010501000,ST,0
60083637,719145,,0,0,0,0,F,,215,215.0,Z001,Y6,500,8250,100,E13,2000,,5300542304.0,0.0,1,56,140700000,ST,0
23870700UB,2000,,0,0,0,0,F,40.0,213,213.0,Z012,TB,0,0,1,,3000,3000.0,5300238929.0,0.0,1,56,10404000,ST,0
80700502,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300296422.0,0.0,1,999,520100000,ST,0
23287014,2000,,0,0,0,0,F,40.0,711,711.0,Z012,Z7,0,0,1,,3000,3000.0,5300232414.0,0.0,1,28,10102000,ST,0
00300547,703338,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300017696.0,0.0,15,21,130700000,ST,0
33784900,2000,,0,0,0,0,F,40.0,233,233.0,Z003,U0,70,4294,1,,2800,2800.0,5300523908.0,0.0,1,49,010401000,ST,0
37060100UB,702225,,0,0,0,0,F,,213,213.0,Z008,TB,0,0,1,,2100,,5300165556.0,0.0,1,63,10403000,ST,0
23266601,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300232067.0,0.0,1,28,10102000,ST,0
82011466,705086,,0,0,0,0,F,,708,708.0,Z001,Y9,0,0,1,E15,2100,,5300094032.0,3.0,1,42,070500000,ST,0
00401816,703555,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,100,,2100,,5300020597.0,0.0,40,98,140100000,ST,0
00330274,700535,,0,0,0,0,F,,233,233.0,Z011,Z7,0,0,1,,2100,,5300076458.0,0.0,1,35,110400000,ST,0
60045142,706985,,0,0,0,0,F,,708,708.0,Z010,Y2,0,0,1,E13,2000,,5300449365.0,0.0,1,42,070400000,ST,0
34071701UB,716090,,0,0,0,0,F,,202,202.0,Z011,Y9,0,0,1,E15,2100,,5300464575.0,0.0,1,105,40100000,ST,0
00346898,2000,,0,0,0,0,F,40.0,215,215.0,Z001,Y4,0,0,1,E13,2100,2100.0,5300211269.0,0.0,1,3,080100000,ST,0
24559400,704735,,0,0,0,0,F,,203,203.0,Z011,Y9,0,0,1,E11,2100,,5300082721.0,0.0,1,56,130500000,ST,1
00371012,701806,,0,0,0,0,F,,208,208.0,Z011,V5,930,1921,100,E98,2800,,5300369579.0,0.0,2,4,140100000,ST,0
23286102UB,700748,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,1,,2000,,5300024553.0,0.0,1,21,10102000,ST,0
60103842,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,20,29342,1,,3000,3000.0,5300529756.0,0.0,1,10,00,ST,0
35159905UB,700000,,0,0,0,0,F,,223,223.0,Z001,X2,0,0,1,E20,2000,,5300145178.0,0.0,1,42,10102000,ST,0
23051406,2000,,0,0,0,0,F,40.0,215,215.0,Z001,Z7,9430,20746,100,,2100,3000.0,5300229800.0,0.0,1,3,100202000,ST,0
60079440,704926,,0,0,0,0,F,,232,232.0,Z001,Z1,0,0,1,,2100,,5300551316.0,0.0,1,999,10401000,ST,0
00110012,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,510,130815,1,,3000,3000.0,5300200909.0,0.0,1,56,071000000,ST,0
33626700,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,1,,3000,3000.0,5300275202.0,0.0,1,28,10401000,ST,0
28190900,701318,,0,0,0,0,F,30.0,202,202.0,Z001,Z3,0,0,1,,3000,,5300093660.0,0.0,1,42,010402000,ST,0
96120062,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300315484.0,0.0,1,42,10403000,ST,0
31502800UB,700000,,0,0,0,0,F,,723,723.0,Z001,V3,0,0,1,E19,2100,,5300070084.0,3.0,1,35,10401000,ST,0
34472903,702225,,0,0,0,0,F,,221,221.0,Z001,Z0,7220,200869,100,,3000,,5300084876.0,0.0,1,28,010502000,ST,0
95195513,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300314518.0,0.0,1,35,10401000,ST,0
01501100,700230,5500000166.0,20,14,14,56,F,,715,715.0,Z001,Y5,1170,52416,1,E14,2100,,5300029489.0,0.0,1,14,100202000,ST,0
36020682UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300289423.0,0.0,1,999,10102000,ST,0
00200158,700020,5500007457.0,10,4,4,60,F,,208,208.0,Z011,X4,1150,7223,100,E20,2100,,5300173414.0,0.0,1,35,100202000,ST,0
04005594,700220,,0,0,0,0,F,,703,703.0,Z001,Z7,0,0,100,,2000,,5300114558.0,0.0,1,14,090300000,ST,1
60059996,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300427367.0,0.0,1,42,010401000,ST,0
60024265,701979,,0,0,0,0,F,,206,206.0,Z012,Z1,0,0,1,,3000,,5300382398.0,0.0,1,30,520300000,ST,0
00140072,701806,,0,0,0,0,F,,208,208.0,Z011,V4,190,1981,100,E98,3000,,5300382565.0,0.0,2,14,140700000,ST,0
00346107,706822,,0,0,0,0,F,,206,206.0,Z001,Z7,820,8297,100,,2000,,5300105339.0,0.0,1,14,080600000,ST,0
34661008,702225,,0,0,0,0,F,,221,221.0,Z001,Z0,3690,125065,100,,2100,,5300151291.0,0.0,1,28,010102000,ST,0
35160722,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,230,58159,100,,3000,3000.0,5300288019.0,0.0,1,28,010102000,ST,0
21261101,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2100,,5300035940.0,0.0,1,28,010103000,ST,0
00230062,2000,,0,0,0,0,F,40.0,264,264.0,Z008,Z2,0,0,100,,3000,3000.0,5300205012.0,0.0,1,21,140700000,ST,0
60026962,2000,,0,0,0,0,F,40.0,224,224.0,Z004,Z5,0,0,1,,3000,3000.0,5300379146.0,0.0,1,29,010102000,ST,0
23343402,2100,,0,0,0,0,F,41.0,231,231.0,Z011,Z9,0,0,100,,2000,2000.0,5300197685.0,0.0,1,3,100201000,ST,1
82010782,701805,,0,0,0,0,F,,211,211.0,Z010,Y3,0,0,1,E11,2000,,5300080390.0,0.0,1,42,070500000,ST,0
34630208,700909,,0,0,0,0,F,40.0,992,992.0,Z003,Z5,0,0,1,,2100,,5300043922.0,0.0,1,2,010301000,ST,1
60023559,700222,,0,0,0,0,F,,272,272.0,Z012,Y5,100,9736,1,E11,3000,,5300393291.0,0.0,1,14,070400000,ST,0
28030903,2100,,0,0,0,0,F,41.0,233,233.0,Z012,Z5,20,1854,1,,3000,3000.0,5300198636.0,0.0,1,42,140500000,ST,0
00391085,2000,,0,0,0,0,F,40.0,206,206.0,Z001,Z7,11500,2626,100,,2100,3000.0,5300110642.0,0.0,1,3,530300000,ST,0
30010344,1900,,0,0,0,0,F,,272,272.0,Z012,Y4,110,63671,1,E11,3000,,5300082122.0,0.0,1,68,070200000,ST,0
60027494,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300380915.0,0.0,1,42,10401000,ST,0
60049490,702750,,0,0,0,0,F,,203,203.0,Z011,Y5,1020,84224,100,E15,3000,,5300421367.0,0.0,1,140,130100000,ST,0
23569801,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300405062.0,0.0,1,28,010102000,ST,0
60008818,701056,,0,0,0,0,F,30.0,706,706.0,Z011,Y4,0,0,1,E12,3000,,5300386535.0,3.0,1,21,550100000,ST,0
00240093,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,0,0,1,,3000,3000.0,5300205274.0,0.0,1,42,90100000,ST,0
00131184,2000,,0,0,0,0,F,40.0,212,212.0,Z012,Z1,0,0,1,,3000,3000.0,5300203321.0,0.0,1,999,70200000,ST,0
28142403UB,700000,,0,0,0,0,F,,723,723.0,Z001,V3,0,0,100,E19,2100,,5300157402.0,0.0,1,21,10102000,ST,0
00420057,702533,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2100,,5300021460.0,0.0,1,7,010103000,ST,0
04008151,707144,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300179492.0,0.0,1,49,131400000,ST,0
00370554,700020,,0,0,0,0,F,,208,208.0,Z011,X4,0,0,100,E20,2100,,5300004329.0,0.0,1,28,140700000,ST,0
95143107,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,100,,3000,3000.0,5300306110.0,0.0,1,999,10301000,ST,0
60030856,718689,5500007922.0,10,14,14,70,F,,733,733.0,Z008,Y9,0,0,1,E13,2000,,5300535569.0,0.0,1,120,110100000,ST,1
23498307,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300234427.0,0.0,1,999,10102000,ST,0
04105268,700023,,0,0,0,0,F,,206,206.0,Z001,Z2,0,0,1,,2000,,5300104776.0,0.0,1,14,130600000,ST,0
60037664,1900,,0,0,0,0,F,,279,279.0,Z001,Z7,110,20416,100,,3000,,5300404669.0,0.0,1,28,010102000,ST,0
23639101,700348,,0,0,0,0,F,,233,233.0,Z011,Y3,0,0,1,E12,2000,,5300038443.0,0.0,1,28,060100000,ST,0
04000839,701885,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,2100,,5300105722.0,0.0,1,14,LEEB,ST,0
24123801,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300242697.0,0.0,1,35,10102000,ST,0
00100198,700222,,0,0,0,0,F,,208,208.0,Z011,Y3,0,0,1,E11,2000,,5300000450.0,0.0,1,21,070300000,ST,0
00130315,703334,,0,0,0,0,F,,203,203.0,Z010,Y5,60,98727,1,E14,2100,,5300012868.0,0.0,1,210,070200000,ST,0
34735201UB,700000,,0,0,0,0,F,,723,723.0,Z001,V3,0,0,100,E19,2100,,5300191230.0,0.0,1,35,10102000,ST,0
00380155,700020,,0,0,0,0,F,,708,708.0,Z011,X4,0,0,1,E20,2100,,5300005351.0,0.0,1,12,140300000,ST,0
00345170,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,1,,3000,3000.0,5300386825.0,0.0,1,365,80600000,ST,0
04006368,707165,,0,0,0,0,F,,206,206.0,Z001,Z7,0,0,100,,2000,,5300138745.0,0.0,1,14,090300000,ST,0
60025663,702225,,0,0,0,0,F,,213,213.0,Z008,Z2,0,0,100,,2000,,5300386847.0,0.0,1,56,010102000,ST,0
00360219,700020,,0,0,0,0,F,,208,208.0,Z011,X4,8730,2434,100,E20,3000,,5300017734.0,0.0,1,13,140100000,ST,0
34460902UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z5,0,0,1,,3000,3000.0,5300280187.0,0.0,1,28,10102000,ST,0
60026346,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,0,0,100,E15,2100,,5300378899.0,0.0,1,56,060100000,ST,0
60113782,2000,,0,0,0,0,F,40.0,217,217.0,Z012,Z1,0,0,1,,3000,3000.0,5300535297.0,0.0,1,84,80100000,ST,0
34689840UB,715646,,0,0,0,0,F,,228,228.0,Z010,Y3,0,0,1,E11,2000,,5300503037.0,0.0,1,42,10102000,ST,0
60024802,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300377074.0,0.0,1,70,0,ST,0
00280517,700222,,0,0,0,0,F,,272,272.0,Z012,Y5,140,1112,100,E11,3000,,5300120566.0,0.0,1,14,140100000,ST,0
95153005UB,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,0,0,1,E15,2100,,5300113004.0,0.0,1,42,10103000,ST,0
36067702,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300291669.0,0.0,1,999,0,ST,0
60084379,715646,,0,0,0,0,F,,228,228.0,Z012,Z1,0,0,100,,3000,,5300525863.0,0.0,1,70,10102000,ST,0
04005751,702813,,0,0,0,0,F,,203,203.0,Z001,Z2,0,0,1,,2000,,5300118959.0,0.0,1,35,080800000,ST,1
00390914,701948,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E12,2000,,5300013265.0,0.0,1,14,530104000,ST,0
60029714,704735,,0,0,0,0,F,,203,203.0,Z011,Y9,0,0,100,E11,2000,,5300442645.0,0.0,1,56,010500000,ST,1
00360449,2100,,0,0,0,0,F,41.0,208,208.0,Z008,Z2,720,147,100,,3000,2700.0,5300433873.0,0.0,1,240,140100000,ST,0
00341211,707605,,0,0,0,0,F,,215,215.0,Z001,V4,20,26019,1,E98,3000,,5300503648.0,0.0,1,28,080600000,ST,0
00100871,706611,,0,0,0,0,F,,708,708.0,Z011,Y6,1020,58637,100,E14,2000,,5300151771.0,0.0,1,42,070300000,ST,0
33611800,700000,,0,0,0,0,F,,223,223.0,Z001,V3,0,0,1,E19,2100,,5300124909.0,0.0,1,49,010401000,ST,0
34892805,2000,,0,0,0,0,F,,221,221.0,Z001,U0,120,2228,100,,2700,3000.0,5300285844.0,0.0,1,7,010102000,ST,0
24558005UB,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,100,E20,2000,,5300082967.0,0.0,1,56,10102000,ST,0
34287801,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,3000,,5300053406.0,0.0,1,3,010303000,ST,0
23010201,702855,,0,0,0,0,F,,203,203.0,Z010,Y5,65280,6754658,1,E13,2100,,5300038302.0,0.0,1,210,030203000,ST,0
60042089,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300394269.0,0.0,1,70,10401000,ST,0
28221201,2100,,0,0,0,0,F,41.0,213,213.0,Z001,Z5,1740,300015,100,,2000,2000.0,5300198954.0,0.0,1,3,060100000,ST,0
95080237,2100,,0,0,0,0,F,42.0,221,221.0,Z012,Z5,0,0,1,,2000,2000.0,5300199972.0,0.0,2,42,010401000,ST,0
24476000UB,704926,,0,0,0,0,F,,223,223.0,Z001,Z6,20,11332,1,,2000,,5300163188.0,0.0,1,35,010401000,ST,0
24386103,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300246029.0,0.0,1,999,010103000,ST,0
04008282,709549,,0,0,0,0,F,,272,272.0,Z012,Z1,10,29090,1,,3000,,5300180129.0,0.0,1,112,130600000,ST,1
04003641,708105,,0,0,0,0,F,,279,279.0,Z001,Z7,160,14701,100,,3000,,5300135129.0,0.0,1,28,999999999,ST,1
34642900,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300282130.0,0.0,1,42,010402000,ST,0
31052100UB,702225,,0,0,0,0,F,,213,213.0,Z008,Z2,0,0,1,,2000,,5300036003.0,0.0,1,56,10401000,ST,0
24885615,2000,,0,0,0,0,F,40.0,252,252.0,Z012,EX,0,0,1,,3000,3000.0,5300254874.0,0.0,1,999,550100000,ST,0
60054546,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2100,,5300419966.0,0.0,1,42,10102000,ST,0
96130052,1900,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300083931.0,0.0,1,5,010102000,ST,0
00381083,701005,,0,0,0,0,F,,211,211.0,Z010,Z1,0,0,1000,,2100,,5300008683.0,0.0,1,70,130500000,MM,1
95143348,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300306371.0,0.0,1,42,010102000,ST,0
23468502,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z7,80,2903,1,,3000,3000.0,5300197724.0,0.0,1,31,010102000,ST,0
34448509UB,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,1,E20,2000,,5300079584.0,0.0,1,28,10102000,ST,0
21262102UB,1000,,0,0,0,0,F,,991,991.0,Z001,Z5,10,459,100,,2100,,5300139559.0,0.0,1,30,010102000,ST,0
00330323,700535,,0,0,0,0,F,,233,233.0,Z011,Z7,0,0,1,,2100,,5300079122.0,0.0,1,133,110400000,ST,0
00111393,2000,,0,0,0,0,F,40.0,706,706.0,Z012,Y9,0,0,1,E13,3000,3000.0,5300201820.0,0.0,1,999,550100000,ST,0
34531002,700585,,0,0,0,0,F,,203,203.0,Z010,Y5,0,0,1,E14,2000,,5300057630.0,0.0,1,42,030202000,ST,0
00130130,703568,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300011285.0,0.0,15,56,070200000,ST,0
00121040,706753,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300095323.0,0.0,2,21,070400000,ST,0
00270008,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,1,,3000,3000.0,5300205795.0,0.0,1,21,130600000,ST,0
80770154,701254,,0,0,0,0,F,,203,203.0,Z008,Y6,0,0,100,E11,2100,,5300120347.0,0.0,1,14,520100000,ST,0
35192901,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300288574.0,0.0,1,28,10102000,ST,0
04007949,707779,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,2000,,5300174203.0,0.0,1,28,131400000,ST,0
9807,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300317157.0,0.0,1,112,140200000,ST,0
24942205,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300256276.0,0.0,1,999,10102000,ST,0
23032801,2100,,0,0,0,0,F,41.0,223,223.0,Z011,Z5,0,0,1,,2000,2000.0,5300197211.0,0.0,2,3,140300000,ST,0
00210078,701660,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2100,,5300003349.0,0.0,1,42,071000000,ST,0
34336001,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z1,0,0,1,,3000,3000.0,5300354200.0,0.0,1,21,10301000,ST,0
36035724,1900,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300108891.0,0.0,1,5,010502000,ST,0
33426901,702225,,0,0,0,0,F,,213,213.0,Z002,Z7,610,184357,1,,2000,,5300171948.0,0.0,1,56,060100000,ST,0
00170276,700418,,0,0,0,0,F,,203,203.0,Z009,Y5,2270,12416,100,E13,2000,,5300118769.0,0.0,1,56,050200000,ST,1
00345373,2100,,0,0,0,0,F,41.0,215,215.0,Z011,Z4,0,0,1,,2000,3000.0,5300197012.0,0.0,2,3,080300000,ST,0
35183713,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,30,7923,1,,3000,3000.0,5300288303.0,0.0,1,42,010102000,ST,0
60106509,708008,,0,0,0,0,F,,206,206.0,Z012,Z7,0,0,100,,3000,,5300520704.0,0.0,1,30,520200000,ST,0
28092102UB,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,1,E20,2000,,5300068112.0,0.0,1,28,10102000,ST,0
60047207,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300411062.0,0.0,1,29,060200000,ST,0
00400468,702533,,0,0,0,0,F,,206,206.0,Z001,Z7,34160,43076,1000,,2000,,5300018593.0,0.0,1,14,010301000,MM,0
35031400,1900,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300082129.0,0.0,1,5,010401000,ST,0
30034723,700000,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2000,,5300176469.0,0.0,1,28,010102000,ST,0
24582029,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,100,,2100,,5300097628.0,0.0,1,28,010102000,ST,0
21290900,702225,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,1,,2100,,5300156110.0,3.0,1,999,550100000,ST,0
