Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,correct,uuid,outlier_features,algorithm
23106100UB,709558,,0,0,0,0,F,,228,228.0,Z001,Y6,230,1062788,4620.817391304347,1,E15,2000,,5300499360.0,0.0,1,42,010402000,ST,0,786799c712a847818ce35d0a69d2e686,"Infosatznummer, Materialnummer, Lieferant OB",kNN
04006793,706261,,0,0,0,0,F,,272,272.0,Z012,Y4,440,488,1.1090909090909091,100,E13,3000,,,,1,7,100202000,ST,0,c82205fe316d448f957fe428ae0dfc37,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60007004,701806,5500004860.0,10,4,4,60,F,,708,708.0,Z011,V4,7120,2087,0.2931179775280899,100,E98,2000,,5300196258.0,0.0,2,4,140200000,ST,0,9037768c833f4a3586881443ceff763b,Dispolosgröße,"ECOD, COPOD"
00370939,701806,5500006901.0,10,4,4,60,F,,708,708.0,Z011,V5,2280,1684,0.7385964912280701,100,E98,2000,,5300184637.0,0.0,2,14,140100000,ST,0,dd9cc140b07744c7b972b6698af35e7d,Dispolosgröße,"ECOD, COPOD"
60075711,708038,5500006767.0,10,14,14,84,F,,715,715.0,Z001,Y6,150,343132,2287.5466666666666,1,E11,2000,,5300462804.0,0.0,1,84,080100000,ST,0,f084c9b90479471f950f4a0720a06917,"Gesamtbestand, Disponent, Dispolosgröße, Kalender",IForest
60057111,708038,5500006764.0,10,14,14,84,F,,715,715.0,Z001,Y6,70,127255,1817.9285714285713,1,E11,2100,,5300423537.0,0.0,1,84,080100000,ST,0,62cf4d59a7f249e091ec67645f3d0772,"Gesamtbestand, Disponent, Dispolosgröße, Kalender",IForest
00190203,700230,5500001879.0,20,14,14,84,F,,715,715.0,Z001,Y5,7870,42607,5.413850063532402,100,E14,3000,,5300001420.0,0.0,1,14,100202000,ST,0,2a54cf6528dd4118820647a933f011ae,"Einkäufer, Disponent, Vertrag_Fix2, Vertragsposition OB","IForest, ECOD, COPOD"
00230004,702565,5500003010.0,10,14,14,90,F,,206,206.0,Z003,Y6,1910,3204,1.6774869109947643,1,E15,3000,,5300004998.0,0.0,1,14,090400000,ST,0,f54d71736ad04729ab63a56ec48d6c09,"Warengruppe, Dispolosgröße, Kalender, DispoGruppe",IForest
00370438,700020,5500002214.0,10,4,4,60,F,,708,708.0,Z011,X6,173310,249137,1.4375223587790664,100,E20,2100,,5300003655.0,0.0,1,4,140300000,ST,0,977cc367140041439ee6bfaaf2c3218b,Dispolosgröße,"ECOD, COPOD"
60016810,709124,,0,0,0,0,F,,276,276.0,Z012,Y4,740,7952204,10746.221621621622,1,E13,3000,,5300369617.0,0.0,1,140,090300000,ST,0,09d9372460d34e9ea452caf2d7266614,"Infosatznummer, Materialnummer, Lieferant OB",kNN
04005254,706943,,0,0,0,0,F,,272,272.0,Z012,Z7,640,58,0.090625,1000,,3000,,,,1,35,130700000,ST,0,24143974f24a420e9c405c7d4f92eea9,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60039883,700585,,0,0,0,0,E,,999,999.0,Z004,EX,7890,2092911,265.26121673003803,1,,2000,,5300392433.0,0.0,0,999,050300000,ST,0,ea243e4e3488499ca45365e2f59cf5e6,"Gesamtbestand, Warengruppe, Gesamtwert, Beschaffungsart, DispoGruppe, Einkäufer, Disponent, WE_Bearbeitungszeit","kNN, ECOD, COPOD"
00347271,702686,5500007729.0,10,28,28,112,F,,715,715.0,Z003,Y6,20,1607,80.35,100,E13,2100,,5300527547.0,0.0,1,84,080100000,ST,0,a8eea1e462114708b0e06ab98d4616fb,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
95195458,700000,4600012824.0,10,42,0,0,F,,223,223.0,Z001,X9,330,540078,1636.6,1,E20,2000,,5300185980.0,3.0,1,42,010501000,ST,0,f2751cc2739448f6aa5ea02a01c2b6af,"Infosatztyp, Einkäufer, Kalender",IForest
00370477,701806,5500000572.0,10,4,4,60,F,,708,708.0,Z011,V5,6050,4432,0.7325619834710744,100,E98,2100,,5300174090.0,0.0,2,4,140100000,ST,0,b9b1ddf0c20249bf92b68c9dd9a25151,Dispolosgröße,"ECOD, COPOD"
00340237,700585,,0,0,0,0,F,,203,203.0,Z010,Y5,780,2455594,3148.1974358974358,1,E14,2000,,5300522322.0,0.0,1,140,131300000,ST,0,5d992f69ceb54198bb474479487ea24d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00350061,700020,5500002073.0,10,4,4,60,F,,708,708.0,Z011,X6,374260,228412,0.6103029979158874,100,E20,2100,,5300014896.0,0.0,1,4,140200000,ST,0,7f647a4c7a9b4716bb157d58e2abdde0,"Gesamtbestand, Dispolosgröße","ECOD, COPOD"
60010192,715408,4600011858.0,10,42,0,0,F,30.0,223,223.0,Z004,TB,0,0,0.0,1,,2100,,5300436585.0,3.0,1,56,010403000,ST,0,7a8d21ee0f014135afa72aa6df8e7cd9,"Infosatztyp, Einkäufer, DispoGruppe",IForest
34063502UB,716090,,0,0,0,0,F,,202,202.0,Z011,Y9,15830,2859306,180.6257738471257,1,E15,2000,,5300464560.0,0.0,1,105,040100000,ST,0,2557c80cba6f4d019e628fa085f3c37b,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370720,706261,,0,0,0,0,F,,272,272.0,Z012,Y6,0,0,0.0,100,E13,3000,,,,1,7,140100000,ST,0,eee58347d46d47abb66c3182cb37253c,"Infosatznummer, Materialnummer, Lieferant OB",kNN
31243300UB,709741,5500006438.0,20,42,42,42,F,,713,713.0,Z008,V9,20,46554,2327.7,1,E18,2100,,5300501515.0,3.0,1,42,010402000,ST,0,6bdfb5f48f9e48108cec499c48e65691,"Dispolosgröße, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","IForest, ECOD, COPOD"
00370414,701806,5500003526.0,10,4,4,60,F,,708,708.0,Z011,V4,290,2339,8.065517241379311,100,E98,2100,,5300381256.0,0.0,2,4,140100000,ST,0,8cd0d9c33f8b4be292a8a54fd3458cc1,"Materialnummer, Dispolosgröße","ECOD, COPOD"
34071501UB,716090,,0,0,0,0,F,,202,202.0,Z011,Y9,9460,2967746,313.71522198731503,1,E15,2000,,5300464573.0,0.0,1,105,040100000,ST,0,d20208acbbbc4d9683b0da582ef8923d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
35145000UB,702225,,0,0,0,0,F,30.0,213,213.0,Z008,Z2,4660,1495394,320.9,1,,2000,,5300075441.0,3.0,1,56,010401000,ST,0,dee3ba5288c34bc2bc5df942db225329,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00346925,708038,5500006041.0,10,14,14,84,F,,715,715.0,Z001,Y6,930,84368,90.71827956989247,1,E11,2000,,5300367243.0,0.0,1,84,080100000,ST,0,d474bbd50d1a433ebea0366c4aeba3e7,"Disponent, Einkäufer, Dispolosgröße, Kalender",IForest
00111423,702584,5500001451.0,20,14,14,112,F,,203,203.0,Z010,Y9,360,545722,1515.8944444444444,1,E13,2000,,5300190213.0,0.0,1,14,070800000,ST,0,26ebf580ea0543cb957b96d98c33d305,"Vertragsposition OB, Dispolosgröße, Gesamtwert",IForest
00360208,701806,5500000508.0,10,4,4,60,F,,708,708.0,Z011,V5,2400,2099,0.8745833333333334,100,E98,2100,,5300173989.0,0.0,2,4,140100000,ST,0,c1137f5e118a493aaecbf7c8caf6b097,Dispolosgröße,"ECOD, COPOD"
00130980,717841,5500007979.0,10,14,14,60,F,,703,703.0,Z011,Y5,500,68780,137.56,1,E11,2000,,5300503935.0,0.0,1,14,070200000,ST,0,5dd45e23e672432ebd54fbcd07577532,"Warengruppe, Disponent, Dispolosgröße, Kalender",IForest
60006927,707779,,0,0,0,0,F,,279,279.0,Z001,Y4,470,963558,2050.123404255319,1,E13,3000,,5300355264.0,0.0,1,42,070600000,ST,0,ba2bf47790674172ace35a8bb4a1f885,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00341062,700092,,0,0,0,0,F,,215,215.0,Z010,Y4,9240,5134068,555.635064935065,1,E11,3000,,5300013133.0,0.0,10,84,080400000,ST,0,85d715484e3b428d89bbabc96345c10e,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360257,701806,5500000406.0,10,4,4,60,F,,708,708.0,Z011,V5,7120,2734,0.3839887640449438,100,E98,2000,,5300174096.0,0.0,2,4,140100000,ST,0,da3a553b11ae41f8b22afbf48071c6fb,Dispolosgröße,"ECOD, COPOD"
21266100,702040,,0,0,0,0,F,30.0,706,706.0,Z011,Y2,580,140592,242.4,1,E13,2000,,5300071430.0,3.0,1,28,550100000,ST,0,24b43865d3454f0b824b4e31276e18bc,"Infosatztyp, Einkäufer, Warengruppe, Vertragsposition OB",IForest
60047699,717841,5500007991.0,10,14,14,60,F,,703,703.0,Z011,Y5,200,700167,3500.835,1,E11,2100,,5300503932.0,0.0,1,14,070200000,ST,0,d0a2176e8a4b41d88a6e521c84b68a86,"Warengruppe, Disponent, Dispolosgröße, Kalender",IForest
04005199,706943,,0,0,0,0,F,,208,208.0,Z001,Z7,0,0,0.0,1000,,2000,,,,1,45,130000000,ST,0,2453477a3410411d9f056a67edd658a2,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00311515,701306,,0,0,0,0,F,,224,224.0,Z012,Z5,42500,13690512,322.12969411764703,1,,3000,,5300426203.0,0.0,1,15,030100000,ST,0,b1a60d9c6e664292a4afacec33e051d9,"Infosatznummer, Materialnummer, Lieferant OB",kNN
04005196,706943,,0,0,0,0,F,,208,208.0,Z001,Z7,0,0,0.0,1,,2000,,,,1,45,130000000,ST,0,72005ffbe51f446a85ae633161f0b302,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60074989,700808,4600012334.0,10,126,0,0,F,,217,217.0,Z001,Z3,1270,1799511,1416.9377952755906,1,,2000,,5300468494.0,0.0,1,126,080800000,ST,0,359a316fb46744ae8ec24f35a724c3d9,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60121421,700535,,0,0,0,0,F,,233,233.0,Z011,Z1,400,1584529,3961.3225,1,,2000,,5300543753.0,0.0,1,21,00,ST,0,554403c681ae482a9b149c08ba2507ab,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00311069,701306,4600011944.0,10,28,0,0,F,,202,202.0,Z001,Y9,2130,661009,310.33286384976526,1,E13,2000,,5300005368.0,0.0,1,182,030202000,ST,0,6b4734546da54d6183c0539e61344467,"Disponent, Einkäufer, Dispolosgröße, Warengruppe",IForest
00300733,700985,5500009132.0,10,14,14,84,F,,203,203.0,Z005,Y2,30000,71711,2.3903666666666665,1,E13,2100,,5300017942.0,0.0,1,14,090300000,ST,0,2fa4bafd0f7b45f9a18fa6e750b396a3,"Gesamtbestand, Vertrag_Fix2, DispoGruppe","IForest, ECOD, COPOD"
35140200,715408,4600011914.0,20,56,0,0,F,30.0,223,223.0,Z004,TB,30,74190,2473.0,1,,2000,,5300436353.0,3.0,1,56,010403000,ST,0,f15510f25c3f445194582b4c683a789f,"Infosatztyp, Vertragsposition OB, DispoGruppe",IForest
34071701,710155,5500009089.0,10,14,14,14,F,30.0,702,702.0,Z001,X1,1810,340099,187.9,1,,2000,,5300460740.0,0.0,1,14,040000000,ST,0,e3a8da1f2e2d4bb480fd266f605dacf6,"Disponent, Einkäufer, Dispolosgröße, Warengruppe","ECOD, COPOD"
00370600,700020,5500002091.0,10,4,4,60,F,,708,708.0,Z011,X5,698390,149367,0.2138733372470969,100,E20,2100,,5300060691.0,0.0,1,4,140300000,ST,0,89b523d16790472cb7b7e106cc701dd2,"Gesamtbestand, Dispolosgröße","IForest, ECOD, COPOD"
00370576,701806,5500000350.0,10,4,4,60,F,,708,708.0,Z011,V4,530,699,1.318867924528302,1,E98,2000,,5300174031.0,0.0,2,4,140100000,ST,0,bb984649cbd24ff1ad6cb60fd9d42fc7,Dispolosgröße,"ECOD, COPOD"
23830300UB,709741,5500003431.0,40,42,42,42,F,30.0,713,713.0,Z008,V9,0,0,0.0,1,E18,2100,,5300386019.0,3.0,1,42,010403000,ST,0,9b4ee98c019045e3a2bd204052425bfb,"Dispolosgröße, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
28284300,715408,4600012137.0,50,56,0,0,F,30.0,223,223.0,Z004,TB,0,0,0.0,1,,2100,,5300435587.0,3.0,1,56,010403000,ST,0,2706e316a7b348bcb0ce15d9ef97bbcb,"Infosatztyp, Vertragsposition OB, Planlieferzeit Vertrag, DispoGruppe",IForest
00330416,700574,,0,0,0,0,F,,233,233.0,Z011,Y9,400,3388755,8471.8875,1,E13,2100,,5300097242.0,0.0,1,252,110400000,ST,0,35ebeb553d7349118f99efd8ef62af30,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370312,701806,5500000770.0,10,4,4,60,F,,708,708.0,Z011,V5,32170,42136,1.309791731426795,100,E98,2100,,5300174231.0,0.0,2,4,140700000,ST,0,9e64d71a8a524a659d2e0cb3ce02b43e,Dispolosgröße,"ECOD, COPOD"
00360679,706261,,0,0,0,0,F,,272,272.0,Z012,Y6,980,4988,5.089795918367347,100,E13,3000,,,,1,7,140100000,ST,0,a358c66a007b41988eddf136d53a4c96,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00393767,706261,,0,0,0,0,F,,272,272.0,Z012,Y6,0,0,0.0,100,E13,3000,,,,1,7,530103000,ST,0,a2714745e9d946248ec4a8dbdc37226f,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00100059,708551,5500003887.0,10,14,14,60,F,,708,708.0,Z010,Y6,300,16766,55.88666666666666,1,E11,2100,,5300149271.0,0.0,1,60,070300000,ST,0,a2737f9de80e49bf9fb2859644b8389b,"Disponent, Dispolosgröße, Kalender, DispoGruppe",IForest
00370146,701806,5500000208.0,10,4,4,60,F,,708,708.0,Z011,V5,31230,16588,0.5311559398014729,100,E98,2000,,5300170353.0,0.0,2,4,140100000,ST,0,ec6b2375f57847729d88e719570c342c,Dispolosgröße,"ECOD, COPOD"
00340616UB,700808,4600007559.0,10,140,0,0,F,,215,215.0,Z001,Z0,0,0,0.0,1,,2000,,5300010654.0,3.0,1,140,080800000,ST,0,1774a7c76efa48bca18eb3491ca7cb10,"Infosatztyp, Planlieferzeit Vertrag, Dispolosgröße",IForest
95173609UB,709741,5500002030.0,20,42,42,42,F,,713,713.0,Z008,V9,1960,362796,185.1,1,E18,2100,,5300184071.0,0.0,1,42,010103000,ST,0,20a4180c07df4b2ca38b7dfe5b254fe2,"Dispolosgröße, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
00350843,706261,,0,0,0,0,F,,272,272.0,Z012,Y5,250,1079,4.316,100,E13,3000,,,,1,7,140100000,ST,0,f9dfe948e4674a5ca19a19c19cab235f,"Infosatznummer, Materialnummer, Lieferant OB",kNN
28077801,701528,5500000017.0,30,28,28,56,F,,733,733.0,Z011,Y9,43150,4232975,98.09907300115874,100,E14,2000,,5300113419.0,0.0,1,28,060100000,ST,0,9c5d7fbcbc3b4e6893bf57cea4253359,"Einkäufer, Disponent, Vertrag Fix1, Vertragsposition OB","ECOD, COPOD"
04005328,706261,,0,0,0,0,F,,272,272.0,Z012,Y5,1000,1464,1.464,100,E13,3000,,,,1,7,140300000,ST,0,09ce727bae1e4dc8a197aa4fa7e674ae,"Infosatznummer, Materialnummer, Lieferant OB",kNN
23055801,700230,5500000811.0,20,14,14,70,F,,715,715.0,Z001,Y4,1220,83697,68.60409836065574,1,E14,2100,,5300139828.0,0.0,1,14,100201000,ST,0,0c680b0509c34e78a78bcbe2757d4f20,"Materialnummer, Vertrag_Fix2, Vertragsposition OB, Einkäufer, Disponent","IForest, ECOD, COPOD"
60066346,700699,,0,0,0,0,F,,272,272.0,Z012,Y4,230,965322,4197.052173913044,1,E13,3000,,5300433118.0,0.0,1,84,070200000,ST,0,1a06d214f7ad413fa208eca8719e659c,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370728,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140100000,ST,0,9c3b2091b4bc49a28ff0b9dab34dd1db,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360745,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140100000,ST,0,5caac46bc6544209b212007fa7961c08,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00371122,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140000000,ST,0,de627a2094224ed49bef64bed7b67aa1,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360260,701806,5500008701.0,10,4,4,60,F,,708,708.0,Z011,V5,1790,5796,3.2379888268156423,100,E98,2100,,5300377235.0,0.0,2,14,140100000,ST,0,86ccc3702e154b1caf94fa0745f82960,Dispolosgröße,"ECOD, COPOD"
00360704,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140100000,ST,0,2df384618c7049a8b8456f956670ba8c,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00190189,700230,5500004997.0,10,14,14,84,F,,715,715.0,Z001,Y5,59600,292126,4.901442953020134,100,E14,2000,,5300001363.0,0.0,1,14,100202000,ST,0,82930ec4e7804fea9675cef9dd17b5b3,"Einkäufer, Disponent, Vertrag_Fix2","IForest, ECOD, COPOD"
00360617,701806,5500002898.0,10,4,4,60,F,,708,708.0,Z011,V5,730,3352,4.5917808219178085,100,E98,2000,,5300380290.0,0.0,2,4,140100000,ST,0,613c4149274b483c828946da32df673c,Dispolosgröße,"ECOD, COPOD"
28142602,701528,5500008523.0,10,14,14,56,F,,733,733.0,Z011,Y4,700,78758,112.51142857142857,1,E15,2100,,5300170253.0,0.0,1,84,060100000,ST,0,ad779eb6daff4cd79944377a34fb4b09,"Einkäufer, Disponent","ECOD, COPOD"
28171700UB,709741,5500003549.0,20,42,42,42,F,,713,713.0,Z008,V9,170,528507,3108.864705882353,1,E18,2100,,5300377827.0,0.0,1,42,010402000,ST,0,b108d333343b424fa25d0d6567d5c54d,"Dispolosgröße, Gesamtwert, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
00330199,705148,,0,0,0,0,F,,203,203.0,Z001,Y5,7620,949722,124.63543307086614,1,E13,3000,,5300098574.0,0.0,1,84,050300000,ST,0,7b2d8cce18fd4047a6d2c02347770591,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00130914,700049,5500001053.0,10,14,14,60,F,,703,703.0,Z011,Y5,670,971664,1450.244776119403,1,E11,2100,,5300072899.0,0.0,1,14,070200000,ST,0,136f9391db8f429c86f4b0478400137b,"Warengruppe, Disponent, Dispolosgröße, Kalender","kNN, IForest"
34920100,715408,4600012887.0,40,56,0,0,F,30.0,223,223.0,Z004,TB,10,277528,27752.8,1,,2100,,5300436349.0,3.0,1,56,010403000,ST,0,ec08e495cfc740159376ef25172f03b0,"Infosatztyp, Vertragsposition OB, Planlieferzeit Vertrag, DispoGruppe",IForest
24141200,700415,,0,0,0,0,F,30.0,215,215.0,Z001,Z3,10510,3404189,323.9,1,,3000,,5300123048.0,0.0,1,84,550100000,ST,0,85e7d34828d94b2ca5a3bc602c0a00fe,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00346718,708038,5500006656.0,10,14,14,84,F,,715,715.0,Z001,Y6,180,59044,328.02222222222224,1,E11,2000,,5300367221.0,0.0,1,84,080600000,ST,0,24c8cdf6e4c1424cae44b2340584e48c,"Gesamtbestand, Disponent, Dispolosgröße, Kalender",IForest
00360213,701806,5500000425.0,10,4,4,60,F,,708,708.0,Z011,V4,530,1302,2.456603773584906,100,E98,2000,,5300174115.0,0.0,2,4,140100000,ST,0,2a6c104c89ee4838a64297edc0713791,Dispolosgröße,"ECOD, COPOD"
00346945,702686,5500007884.0,10,28,28,112,F,,715,715.0,Z003,Y4,40,12991,324.775,1,E13,2000,,5300156164.0,0.0,1,84,080100000,ST,0,567dbb21cf06484395bfd08c9c10ad0a,"Gesamtbestand, Disponent, Dispolosgröße, DispoGruppe",IForest
00311350UB,701306,4600011517.0,10,42,0,0,F,,202,202.0,Z001,Y5,0,0,0.0,1,E13,2100,,5300136203.0,0.0,1,182,030202000,ST,0,1ebd7a936749495d8d7c958e0dd8e322,"Disponent, Einkäufer, Dispolosgröße, Warengruppe",IForest
00347648,708038,5500007199.0,10,14,14,84,F,,715,715.0,Z001,Y6,460,46152,100.33043478260869,1,E11,2000,,5300175378.0,0.0,1,84,080100000,ST,0,0da5183cea9d44fea802997ad57e8e4d,"Kalender, Disponent, Dispolosgröße, Vertrag_Fix2",IForest
60058305,702686,5500007677.0,10,28,28,112,F,,715,715.0,Z003,Y6,710,132146,186.12112676056339,1,E13,2100,,5300425069.0,0.0,1,84,080100000,ST,0,d5f779ffd5124eaba6e65186f4de35fd,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
00360532,706261,,0,0,0,0,F,,272,272.0,Z012,Y6,980,16326,16.65918367346939,100,E13,3000,,,,1,7,140100000,ST,0,2d863bf26a8646f780b86a46e1e3d740,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60083048,1000,,0,0,0,0,F,,991,991.0,Z005,Z4,170,960201,5648.2411764705885,1,,2000,,5300464262.0,0.0,1,3,010402000,ST,0,c6d75f1108d649b487fc44bd9e137dac,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60059939,703002,,0,0,0,0,F,,208,208.0,Z001,Y9,16270,8071021,496.06767055931164,1,E11,2000,,5300426873.0,0.0,1,84,110600000,ST,0,0523b636c03e4d06ab090ecc8badfc0a,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00131149,700049,5500006258.0,10,14,14,60,F,,703,703.0,Z011,Y5,1660,3203785,1929.9909638554218,1,E11,2000,,5300164366.0,0.0,1,70,070200000,ST,0,939b7e86eb05441687aced5c27f48a36,Gesamtwert,"kNN, IForest, COPOD"
00346446,711970,5500005959.0,10,14,14,84,F,,715,715.0,Z001,Y5,350,387913,1108.3228571428572,1,E13,3000,,5300193727.0,0.0,1,84,080100000,ST,0,57d98129c9b449569a8075f3345f3d40,"Warengruppe, Disponent, Dispolosgröße, Vertrag_Fix2",IForest
60071509,701306,4600012705.0,10,42,0,0,F,,202,202.0,Z001,Y9,20280,6568492,323.8901380670611,100,E13,3000,,5300493415.0,0.0,1,182,030202000,ST,0,aabea5ce436a40ef899f1d5b117310d4,"Disponent, Einkäufer, Dispolosgröße, Warengruppe",IForest
35140100,715408,4600012454.0,10,42,0,0,F,30.0,223,223.0,Z004,TB,20,1159298,57964.9,1,,2000,,5300436249.0,3.0,1,56,010403000,ST,0,5b1ad1da93b946ea8457c0032f238dab,"Infosatztyp, Vertrag Fix1, DispoGruppe","kNN, IForest"
00100144,708551,5500005264.0,10,14,14,60,F,,708,708.0,Z010,Y6,1130,15192,13.44424778761062,1,E11,2100,,5300149336.0,0.0,1,60,070300000,ST,0,d1941cf0d022492eae53b51299f16f6c,"Disponent, Dispolosgröße, Kalender, DispoGruppe",IForest
00131566-03,701165,4600012353.0,10,28,0,0,F,,202,202.0,Z011,Y6,2430,881812,362.88559670781893,1,E13,2100,,5300196554.0,0.0,1,196,030100000,ST,0,21c07842ac364221a90cfcf14129f5f4,"Disponent, Einkäufer, Dispolosgröße, Warengruppe",IForest
24156100,702040,,0,0,0,0,F,30.0,706,706.0,Z011,Y9,1940,49179,25.35,1,E13,2100,,5300030705.0,3.0,2,28,550100000,ST,0,b5e06d8292d642049098947db420d963,"Infosatztyp, Einkäufer, Warengruppe, Vertragsposition OB",IForest
00346986,707195,,0,0,0,0,F,,215,215.0,Z001,Z1,0,0,0.0,100,,2000,,,,1,35,080600000,ST,0,3bac79b7b1aa440e99f549fdef5a8f36,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360493,701806,5500003345.0,10,4,4,60,F,,708,708.0,Z011,V4,1250,698,0.5584,100,E98,2100,,5300385462.0,0.0,2,4,140100000,ST,0,9ba259c364df48708edee439c0d2ebbb,Dispolosgröße,"ECOD, COPOD"
00110122,702584,5500002099.0,20,28,28,84,F,10.0,203,203.0,Z010,Y9,0,0,0.0,1,E13,2100,,5300136801.0,0.0,1,28,070700000,ST,0,e744d79982a14d3f943483d6da45af67,"Sonderbeschaffungsart, Vertrag_Fix2, Vertrag Fix1, Vertragsposition OB","IForest, ECOD, COPOD"
00360675,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140100000,ST,0,75772e7a92a74075a863df566f714237,"Infosatznummer, Materialnummer, Lieferant OB",kNN
04000033,706900,,0,0,0,0,F,,272,272.0,Z012,Z7,40,1457462,36436.55,1,,3000,,5300105465.0,0.0,1,168,070100000,ST,0,db6e1345feb7439e919ea47e795db60e,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360748,706261,,0,0,0,0,F,,208,208.0,Z002,Y6,0,0,0.0,100,E11,2000,,,,1,21,140100000,ST,0,547ff0c385f84de38d27888b28ac4ac0,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60061441,700049,5500008226.0,10,14,14,60,F,,703,703.0,Z011,Y5,180,183834,1021.3,1,E11,2000,,5300427945.0,0.0,1,84,070200000,ST,0,d2bc15033c42409d86e1047de6057dd8,"Warengruppe, Disponent, Dispolosgröße, Kalender",IForest
00370204,700020,5500002346.0,10,4,4,60,F,,708,708.0,Z011,X4,6330,2054,0.3244865718799368,100,E20,2100,,5300002072.0,0.0,1,4,140100000,ST,0,001951ca1f0d40dbb0d5fbe40a6f2c0e,Materialnummer,ECOD
00100151,706611,5500008961.0,10,14,14,90,F,,708,708.0,Z011,Y6,1510,29548,19.5682119205298,1,E14,2000,,5300091969.0,0.0,1,42,070300000,ST,0,4f44bf0a09634fb89b0c2bc51cc58183,"Warengruppe, Disponent, Dispolosgröße, Kalender",IForest
00170174,701806,5500004885.0,10,4,4,60,F,,708,708.0,Z011,V5,5960,30731,5.156208053691275,100,E98,3000,,5300393616.0,0.0,2,4,050500000,ST,0,e94653a1e68f4f31bc5e0bf1673d21a2,"Dispolosgröße, Warengruppe","ECOD, COPOD"
00370625,701806,5500000598.0,10,4,4,60,F,,708,708.0,Z011,V5,20660,594,0.028751210067763794,100,E98,2100,,5300174129.0,0.0,2,4,140300000,ST,0,82319be38eb24f4e8a4a02bba10d500f,Dispolosgröße,"ECOD, COPOD"
60040124,709574,4600012513.0,10,112,0,0,F,,215,215.0,Z001,Z3,6310,11928214,1890.3667194928685,1,,2000,,5300406806.0,0.0,1,112,080400000,ST,0,22c55d9670014d99a56a2645877fd1b5,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00111013,702584,5500004979.0,10,28,28,84,F,,203,203.0,Z010,Y9,220,93938,426.9909090909091,1,E13,2000,,5300136802.0,3.0,1,28,070700000,ST,0,64d4d975325c4ebe8d4827649920d6da,"Vertrag_Fix2, Vertrag Fix1","IForest, COPOD"
